Codi,Literal,Homes. De 0 a 14 anys,Homes. De 15 a 64 anys,Homes. 65 anys o més,Dones. De 0 a 14 anys,Dones. De 15 a 64 anys,Dones. 65 anys o més,Total. De 0 a 14 anys,Total. De 15 a 64 anys,Total. 65 anys o més,Total. Total,Homes. Total,Dones. Total,P Total. De 0 a 14 anys,P Total. De 15 a 64 anys,P Total. 65 anys o més,P Homes. De 0 a 14 anys,P Homes. De 15 a 64 anys,P Homes. 65 anys o més,P Dones. De 0 a 14 anys,P Dones. De 15 a 64 anys,P Dones. 65 anys o més
17143,Rabós,12,66,21,15,64,28,27,130,49,206,99,107,0.13106796116504854,0.6310679611650486,0.23786407766990292,0.12121212121212122,0.6666666666666666,0.21212121212121213,0.14018691588785046,0.5981308411214953,0.2616822429906542
8178,Rajadell,33,185,60,44,175,52,77,360,112,549,278,271,0.14025500910746813,0.6557377049180327,0.2040072859744991,0.11870503597122302,0.6654676258992805,0.2158273381294964,0.16236162361623616,0.6457564575645757,0.1918819188191882
43136,"Ràpita, la",945,4816,1551,947,4803,1869,1892,9619,3420,14931,7312,7619,0.12671622798205076,0.6442301252427834,0.22905364677516576,0.12923960612691465,0.6586433260393874,0.21211706783369802,0.12429452684079276,0.6303976899855624,0.24530778317364482
43121,Rasquera,50,241,129,45,240,141,95,481,270,846,420,426,0.11229314420803782,0.5685579196217494,0.3191489361702128,0.11904761904761904,0.5738095238095238,0.30714285714285716,0.1056338028169014,0.5633802816901409,0.33098591549295775
17144,Regencós,14,102,35,20,81,30,34,183,65,282,151,131,0.12056737588652482,0.648936170212766,0.23049645390070922,0.09271523178807947,0.6754966887417219,0.23178807947019867,0.15267175572519084,0.6183206106870229,0.22900763358778625
8179,Rellinars,57,325,66,80,278,62,137,603,128,868,448,420,0.1578341013824885,0.6947004608294931,0.14746543778801843,0.12723214285714285,0.7254464285714286,0.14732142857142858,0.19047619047619047,0.6619047619047619,0.14761904761904762
43122,Renau,17,60,6,14,51,7,31,111,13,155,83,72,0.2,0.7161290322580646,0.08387096774193549,0.20481927710843373,0.7228915662650602,0.07228915662650602,0.19444444444444445,0.7083333333333334,0.09722222222222222
43123,Reus,8843,34158,8297,8426,35226,11134,17269,69384,19431,106084,51298,54786,0.16278609403868632,0.6540477357565703,0.1831661702047434,0.17238488829973878,0.6658739132129907,0.16174119848727045,0.15379841565363414,0.6429744825320337,0.20322710181433212
25183,Rialp,39,245,43,39,231,61,78,476,104,658,327,331,0.11854103343465046,0.723404255319149,0.1580547112462006,0.11926605504587157,0.7492354740061162,0.13149847094801223,0.11782477341389729,0.6978851963746223,0.18429003021148035
43124,"Riba, la",33,199,78,25,156,84,58,355,162,575,310,265,0.10086956521739131,0.6173913043478261,0.2817391304347826,0.1064516129032258,0.6419354838709678,0.25161290322580643,0.09433962264150944,0.5886792452830188,0.3169811320754717
43125,Riba-roja d'Ebre,47,382,166,52,284,186,99,666,352,1117,595,522,0.08863025962399283,0.5962399283795882,0.315129811996419,0.07899159663865546,0.6420168067226891,0.27899159663865547,0.09961685823754789,0.5440613026819924,0.3563218390804598
25905,Ribera d'Ondara,23,139,57,22,128,62,45,267,119,431,219,212,0.10440835266821345,0.6194895591647331,0.27610208816705334,0.1050228310502283,0.634703196347032,0.2602739726027397,0.10377358490566038,0.6037735849056604,0.29245283018867924
25185,Ribera d'Urgellet,63,339,87,67,293,98,130,632,185,947,489,458,0.13727560718057022,0.6673706441393875,0.19535374868004224,0.12883435582822086,0.6932515337423313,0.17791411042944785,0.1462882096069869,0.6397379912663755,0.21397379912663755
17145,Ribes de Freser,98,578,218,76,537,280,174,1115,498,1787,894,893,0.09736989367655288,0.6239507554560716,0.2786793508673755,0.10961968680089486,0.6465324384787472,0.24384787472035793,0.0851063829787234,0.6013437849944009,0.3135498320268757
17146,Riells i Viabrea,315,1524,312,288,1486,343,603,3010,655,4268,2151,2117,0.14128397375820057,0.7052483598875351,0.1534676663542643,0.14644351464435146,0.708507670850767,0.14504881450488144,0.1360415682569674,0.701936702881436,0.1620217288615966
43126,"Riera de Gaià, la",167,575,122,169,555,149,336,1130,271,1737,864,873,0.19343696027633853,0.6505469199769718,0.1560161197466897,0.19328703703703703,0.6655092592592593,0.1412037037037037,0.19358533791523483,0.6357388316151202,0.1706758304696449
25186,Riner,24,80,35,29,72,41,53,152,76,281,139,142,0.18861209964412812,0.5409252669039146,0.2704626334519573,0.17266187050359713,0.5755395683453237,0.2517985611510791,0.20422535211267606,0.5070422535211268,0.2887323943661972
17147,Ripoll,750,3468,1111,698,3255,1439,1448,6723,2550,10721,5329,5392,0.13506202779591456,0.6270870254640425,0.2378509467400429,0.140739350722462,0.6507787577406643,0.20848189153687371,0.12945103857566764,0.6036721068249258,0.2668768545994065
8180,Ripollet,3371,13355,2624,3196,13146,3447,6567,26501,6071,39139,19350,19789,0.16778660670942028,0.6770995682056261,0.15511382508495364,0.17421188630490955,0.6901808785529716,0.13560723514211886,0.16150386578402143,0.6643084541917227,0.1741876800242559
25913,Riu de Cerdanya,4,35,17,1,25,11,5,60,28,93,56,37,0.053763440860215055,0.6451612903225806,0.3010752688172043,0.07142857142857142,0.625,0.30357142857142855,0.02702702702702703,0.6756756756756757,0.2972972972972973
17148,Riudarenes,180,796,211,172,709,215,352,1505,426,2283,1187,1096,0.15418309242225142,0.6592203241349102,0.18659658344283836,0.15164279696714406,0.6705981465880371,0.17775905644481887,0.15693430656934307,0.6468978102189781,0.19616788321167883
17149,Riudaura,40,174,39,52,158,48,92,332,87,511,253,258,0.18003913894324852,0.649706457925636,0.17025440313111545,0.15810276679841898,0.6877470355731226,0.1541501976284585,0.20155038759689922,0.6124031007751938,0.18604651162790697
43127,Riudecanyes,105,426,104,84,362,113,189,788,217,1194,635,559,0.15829145728643215,0.6599664991624791,0.18174204355108878,0.16535433070866143,0.6708661417322834,0.16377952755905512,0.15026833631484796,0.6475849731663685,0.20214669051878353
43128,Riudecols,78,444,109,83,390,121,161,834,230,1225,631,594,0.13142857142857142,0.6808163265306122,0.18775510204081633,0.12361331220285261,0.7036450079239303,0.17274167987321712,0.13973063973063973,0.6565656565656566,0.2037037037037037
17150,Riudellots de la Selva,170,706,173,149,683,195,319,1389,368,2076,1049,1027,0.15366088631984587,0.6690751445086706,0.17726396917148363,0.16205910390848427,0.67302192564347,0.16491897044804577,0.1450827653359299,0.6650438169425511,0.189873417721519
43129,Riudoms,590,2176,598,490,2057,706,1080,4233,1304,6617,3364,3253,0.1632159588937585,0.6397158833308145,0.19706815777542694,0.17538644470868014,0.6468489892984542,0.17776456599286564,0.15063018751921303,0.6323393790347371,0.2170304334460498
17151,Riumors,17,86,24,12,74,31,29,160,55,244,127,117,0.11885245901639344,0.6557377049180327,0.22540983606557377,0.13385826771653545,0.6771653543307087,0.1889763779527559,0.10256410256410256,0.6324786324786325,0.26495726495726496
8181,"Roca del Vallès, la",850,3698,786,810,3586,946,1660,7284,1732,10676,5334,5342,0.1554889471712252,0.6822780067440989,0.1622330460846759,0.15935508061492312,0.6932883389576303,0.14735658042744657,0.15162860351928117,0.6712841632347435,0.17708723324597528
43130,Rocafort de Queralt,16,74,33,12,57,38,28,131,71,230,123,107,0.12173913043478261,0.5695652173913044,0.30869565217391304,0.13008130081300814,0.6016260162601627,0.2682926829268293,0.11214953271028037,0.5327102803738317,0.35514018691588783
43131,Roda de Berà,556,2373,724,495,2164,815,1051,4537,1539,7127,3653,3474,0.14746737757822365,0.6365932369861091,0.21593938543566718,0.1522036682179031,0.6496030659731727,0.19819326580892418,0.14248704663212436,0.6229130685089235,0.23459988485895222
8183,Roda de Ter,524,2189,504,500,2072,660,1024,4261,1164,6449,3217,3232,0.15878430764459606,0.6607225926500233,0.1804930997053807,0.16288467516319552,0.6804476220080821,0.15666770282872242,0.1547029702970297,0.6410891089108911,0.2042079207920792
43132,Rodonyà,38,192,43,24,153,57,62,345,100,507,273,234,0.1222879684418146,0.6804733727810651,0.19723865877712032,0.1391941391941392,0.7032967032967034,0.1575091575091575,0.10256410256410256,0.6538461538461539,0.24358974358974358
43133,Roquetes,667,2869,671,628,2523,801,1295,5392,1472,8159,4207,3952,0.15872043142541978,0.6608653021203579,0.18041426645422234,0.15854528167340148,0.6819586403613026,0.15949607796529594,0.15890688259109312,0.6384109311740891,0.20268218623481782
17152,Roses,1609,6845,1652,1464,6383,1968,3073,13228,3620,19921,10106,9815,0.15425932433110787,0.6640228904171477,0.1817177852517444,0.15921234909954482,0.677320403720562,0.16346724717989314,0.14915944982170148,0.6503311258278146,0.20050942435048397
25189,Rosselló,260,1158,209,260,1015,284,520,2173,493,3186,1627,1559,0.16321406151914628,0.6820464532328939,0.15473948524795983,0.15980331899200984,0.7117393976644131,0.12845728334357714,0.1667735728030789,0.6510583707504811,0.18216805644644002
43134,"Rourell, el",35,138,32,28,136,33,63,274,65,402,205,197,0.15671641791044777,0.681592039800995,0.16169154228855723,0.17073170731707318,0.6731707317073171,0.15609756097560976,0.14213197969543148,0.6903553299492385,0.16751269035532995
8184,Rubí,6490,26785,5507,6249,26396,7122,12739,53181,12629,78549,38782,39767,0.1621790220117379,0.6770423557269984,0.16077862226126366,0.16734567582899282,0.690655458717962,0.14199886545304521,0.15714034249503356,0.6637664395101466,0.17909321799481984
8185,Rubió,21,85,34,10,60,26,31,145,60,236,140,96,0.13135593220338984,0.614406779661017,0.2542372881355932,0.15,0.6071428571428571,0.24285714285714285,0.10416666666666667,0.625,0.2708333333333333
17153,Rupià,25,89,34,28,89,31,53,178,65,296,148,148,0.17905405405405406,0.6013513513513513,0.2195945945945946,0.16891891891891891,0.6013513513513513,0.22972972972972974,0.1891891891891892,0.6013513513513513,0.20945945945945946
8901,Rupit i Pruit,13,93,43,18,75,54,31,168,97,296,149,147,0.10472972972972973,0.5675675675675675,0.3277027027027027,0.087248322147651,0.6241610738255033,0.28859060402684567,0.12244897959183673,0.5102040816326531,0.3673469387755102
8187,Sabadell,17250,70864,16962,16290,71203,23635,33540,142067,40597,216204,105076,111128,0.15513126491646778,0.6570970009805555,0.18777173410297682,0.16416688872815866,0.6744070958163615,0.16142601545547985,0.14658771866676265,0.6407296090994169,0.21268267223382045
8188,Sagàs,14,53,12,10,48,14,24,101,26,151,79,72,0.15894039735099338,0.6688741721854304,0.17218543046357615,0.17721518987341772,0.6708860759493671,0.1518987341772152,0.1388888888888889,0.6666666666666666,0.19444444444444445
25190,Salàs de Pallars,24,110,53,21,95,40,45,205,93,343,187,156,0.13119533527696792,0.597667638483965,0.27113702623906705,0.12834224598930483,0.5882352941176471,0.28342245989304815,0.1346153846153846,0.6089743589743589,0.2564102564102564
8190,Saldes,4,100,59,9,70,41,13,170,100,283,163,120,0.045936395759717315,0.6007067137809188,0.35335689045936397,0.024539877300613498,0.6134969325153374,0.3619631901840491,0.075,0.5833333333333334,0.3416666666666667
17154,Sales de Llierca,10,55,14,15,59,11,25,114,25,164,79,85,0.1524390243902439,0.6951219512195121,0.1524390243902439,0.12658227848101267,0.6962025316455697,0.17721518987341772,0.17647058823529413,0.6941176470588235,0.12941176470588237
8191,Sallent,452,2044,753,452,2046,970,904,4090,1723,6717,3249,3468,0.13458389161828196,0.6089027839809439,0.2565133244007742,0.13911972914742998,0.6291166512773161,0.23176361957525393,0.1303344867358708,0.5899653979238755,0.27970011534025374
43135,Salomó,40,189,51,47,158,59,87,347,110,544,280,264,0.15992647058823528,0.6378676470588235,0.20220588235294118,0.14285714285714285,0.675,0.18214285714285713,0.17803030303030304,0.5984848484848485,0.22348484848484848
43905,Salou,2273,10640,1760,2096,9653,2090,4369,20293,3850,28512,14673,13839,0.15323372615039282,0.7117354096520763,0.13503086419753085,0.1549103796088053,0.7251414162066381,0.11994820418455666,0.15145603005997543,0.697521497218007,0.1510224727220175
17155,Salt,3396,11785,1745,3114,9900,2290,6510,21685,4035,32230,16926,15304,0.2019857275829972,0.6728203537077257,0.12519391870927707,0.20063807160581354,0.696266099491906,0.10309582890228051,0.2034762153685311,0.6468897020386827,0.1496340825927862
25191,Sanaüja,20,133,54,17,110,62,37,243,116,396,207,189,0.09343434343434344,0.6136363636363636,0.29292929292929293,0.0966183574879227,0.642512077294686,0.2608695652173913,0.08994708994708994,0.582010582010582,0.328042328042328
8194,Sant Adrià de Besòs,3088,12621,2648,2895,12228,3803,5983,24849,6451,37283,18357,18926,0.16047528364133787,0.6664967947858274,0.1730279215728348,0.16821920793157924,0.6875306422618075,0.14425014980661327,0.15296417626545494,0.6460953186093205,0.20094050512522457
8195,Sant Agustí de Lluçanès,4,32,11,8,26,11,12,58,22,92,47,45,0.13043478260869565,0.6304347826086957,0.2391304347826087,0.0851063829787234,0.6808510638297872,0.23404255319148937,0.17777777777777778,0.5777777777777777,0.24444444444444444
8196,Sant Andreu de la Barca,2342,9290,1785,2304,9007,2447,4646,18297,4232,27175,13417,13758,0.17096596136154554,0.6733026678932843,0.15573137074517018,0.17455466944920622,0.6924051576358351,0.13304017291495862,0.16746620148277366,0.6546736444250618,0.17786015409216455
8197,Sant Andreu de Llavaneres,855,3748,915,796,3752,1084,1651,7500,1999,11150,5518,5632,0.14807174887892377,0.672645739910314,0.17928251121076233,0.15494744472635014,0.6792316056542226,0.16582094961942734,0.14133522727272727,0.6661931818181818,0.1924715909090909
17157,Sant Andreu Salou,13,49,14,9,48,23,22,97,37,156,76,80,0.14102564102564102,0.6217948717948718,0.23717948717948717,0.17105263157894737,0.6447368421052632,0.18421052631578946,0.1125,0.6,0.2875
17183,Sant Aniol de Finestres,22,121,36,26,109,39,48,230,75,353,179,174,0.1359773371104816,0.6515580736543909,0.21246458923512748,0.12290502793296089,0.6759776536312849,0.2011173184357542,0.14942528735632185,0.6264367816091954,0.22413793103448276
8198,Sant Antoni de Vilamajor,535,2172,466,515,2181,514,1050,4353,980,6383,3173,3210,0.16449945166849445,0.6819677267742441,0.15353282155726147,0.16861014812480302,0.684525685471163,0.14686416640403405,0.16043613707165108,0.6794392523364486,0.1601246105919003
8199,Sant Bartomeu del Grau,86,304,95,62,266,100,148,570,195,913,485,428,0.16210295728368018,0.624315443592552,0.21358159912376778,0.177319587628866,0.6268041237113402,0.1958762886597938,0.14485981308411214,0.6214953271028038,0.2336448598130841
8200,Sant Boi de Llobregat,6458,27433,6932,6055,27482,9395,12513,54915,16327,83755,40823,42932,0.14940003581875708,0.6556623485165065,0.19493761566473644,0.1581951350954119,0.6719986282242854,0.16980623668030276,0.14103698872635795,0.640128575421597,0.2188344358520451
8201,Sant Boi de Lluçanès,21,179,93,29,145,106,50,324,199,573,293,280,0.08726003490401396,0.5654450261780105,0.3472949389179756,0.07167235494880546,0.6109215017064846,0.3174061433447099,0.10357142857142858,0.5178571428571429,0.37857142857142856
8203,Sant Cebrià de Vallalta,295,1283,280,311,1129,272,606,2412,552,3570,1858,1712,0.16974789915966387,0.6756302521008404,0.1546218487394958,0.158772874058127,0.6905274488697524,0.15069967707212056,0.1816588785046729,0.6594626168224299,0.1588785046728972
8202,Sant Celoni,1509,6144,1410,1429,5839,1845,2938,11983,3255,18176,9063,9113,0.1616417253521127,0.6592759683098591,0.17908230633802816,0.16650115855676928,0.6779212181396889,0.15557762330354188,0.1568089542411939,0.6407330187644025,0.2024580269944036
8204,Sant Climent de Llobregat,383,1441,275,344,1452,298,727,2893,573,4193,2099,2094,0.17338421178154068,0.6899594562365848,0.13665633198187455,0.1824678418294426,0.6865173892329681,0.13101476893758932,0.16427889207258833,0.6934097421203438,0.14231136580706782
17158,Sant Climent Sescebes,40,338,54,47,162,71,87,500,125,712,432,280,0.12219101123595505,0.702247191011236,0.175561797752809,0.09259259259259259,0.7824074074074074,0.125,0.16785714285714284,0.5785714285714286,0.25357142857142856
8205,Sant Cugat del Vallès,8945,30815,5951,8358,32401,7542,17303,63216,13493,94012,45711,48301,0.1840509722163128,0.6724247968344467,0.14352423094924052,0.19568593992693226,0.6741265778477828,0.13018748222528495,0.17303989565433428,0.6708142688557173,0.15614583548994845
8206,Sant Cugat Sesgarrigues,78,320,96,89,316,105,167,636,201,1004,494,510,0.16633466135458166,0.6334661354581673,0.20019920318725098,0.15789473684210525,0.6477732793522267,0.19433198380566802,0.17450980392156862,0.6196078431372549,0.20588235294117646
25196,Sant Esteve de la Sarga,2,44,28,3,30,15,5,74,43,122,74,48,0.040983606557377046,0.6065573770491803,0.3524590163934426,0.02702702702702703,0.5945945945945946,0.3783783783783784,0.0625,0.625,0.3125
8207,Sant Esteve de Palautordera,269,991,218,240,1059,220,509,2050,438,2997,1478,1519,0.1698365031698365,0.6840173506840174,0.14614614614614616,0.18200270635994586,0.6705006765899865,0.14749661705006767,0.15799868334430547,0.6971691902567478,0.1448321263989467
8208,Sant Esteve Sesrovires,611,2713,586,575,2600,686,1186,5313,1272,7771,3910,3861,0.15261871059065757,0.6836957920473555,0.16368549736198687,0.15626598465473146,0.6938618925831203,0.14987212276214834,0.14892514892514894,0.6734006734006734,0.17767417767417767
17159,Sant Feliu de Buixalleu,41,282,92,60,247,86,101,529,178,808,415,393,0.125,0.6547029702970297,0.2202970297029703,0.09879518072289156,0.6795180722891566,0.2216867469879518,0.15267175572519084,0.628498727735369,0.21882951653944022
8210,Sant Feliu de Codines,505,2288,441,439,2137,596,944,4425,1037,6406,3234,3172,0.14736184826724946,0.6907586637527318,0.16187948798001872,0.15615337043908473,0.7074829931972789,0.13636363636363635,0.13839848675914249,0.6737074401008827,0.18789407313997478
